Unnamed: 0.1,Unnamed: 0,index(),Регион,Населенный пункт,Группа компаний,ID проекта,Проект,Корпус,Класс недвижимости,Статус,Месяц,"Продано квартир, шт","Продано квартир, м2","Продано квартир, руб","Продано нежилых, шт","Продано нежилых, м2","Продано нежилых, руб","Продано машиномест, шт","Продано машиномест, м2","Продано машиномест, руб",Таргет,ЖК,Количество квартир,Общая площадь квартир,Дата получения РС,Дата публикации ИНС,Подъездов в доме,Количество квартир на этаже,Количество этажей,Пассажирских лифтов в доме,Грузовых лифтов в доме,Инфраструктура: Продукты,Инфраструктура: Медицина,Инфраструктура: Спорт,Инфраструктура: Новостройки,Инфраструктура: Школы,Инфраструктура: Детские сады,Всероссийский застройщик,Количество студий,Количество однокомнатных квартир,Количество двухкомнатных квартир,Количество трехкомнатных квартир,Количество четырехкомнатных квартир,Количество остальных квартир,Высота потолков,Площадь коммерческих помещений,Всего парковочных мест,Парковочных мест внутри дома,Парковочных мест у дома,Гостевых мест,Общая площадь земельного участка,Площадь детских площадок,Площадь особых площадок,Площадь спортивных площадок,Высота над уровнем моря,Самая низкая точка 250м,Самая высокая точка 250м,Широта,Долгота,Район,Количество домов 250м,Средняя этажность 250м,Расстояние до ближайшего строения,Инфраструктура: Торговые центры,Инфраструктура: Супермаркеты,Инфраструктура: Рядом ВУЗ,Есть железная дорога 250м,Есть ЛЭП 100м,Есть магистральные дороги 100м,Есть АЗС 100м,Есть скверы 500м,Есть лес 500м,Есть водоем 500м,Есть пляж 1000м,Есть кладбище 250м,Есть тюрьма 250м,Есть ПНД 250м,Есть наркодиспансер 250м,Есть промзона 250м,Есть гаражи 500м,Разнообразие общественного транспорта 1000м,Станции электропоезда 1000м,Уехать без пересадок: Луговая,Расстояние по навигатору до: Луговая,Уехать без пересадок: Центр,Расстояние по навигатору до: Центр,Уехать без пересадок: Первая речка,Расстояние по навигатору до: Первая речка,Уехать без пересадок: Вторая речка,Расстояние по навигатору до: Вторая речка,Уехать без пересадок: Третья рабочая,Расстояние по навигатору до: Третья рабочая,Уехать без пересадок: Окатовая,Расстояние по навигатору до: Окатовая,Уехать без пересадок: Баляева,Расстояние по навигатору до: Баляева,Уехать без пересадок: Кампус ДВФУ,Расстояние по навигатору до: Кампус ДВФУ,Расстояние по навигатору до: Артем,Расстояние по навигатору до: В-надеждинское,Основной материал фасада,Вспомогательный материал фасада,Тип дома,Тип фасада,Есть квартиры без отделки,Есть квартиры с черновой отделкой,Есть квартиры с чистовой отделкой,Есть квартиры под ключ,Закрытая территория,Видеонаблюдение во дворе,Есть площадки для собак,Есть велопарковка,Внутренний двор без машин,Вид из окна на море,Дата сбора информации,"Общая сумма полученных денег с проданных квартир, руб",Количество проданных машиномест,Количество проданных квартир,Общая площадь проданных квартир,Процент распроданности,Кумулятивная средняя стоимость кв.метра,Количество проданных нежилых помещений
1566,5741,5 742,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,41119,Комфорт,Сдан,Март 2022,7.0,567.51,63087120.0,5.0,13.23,1323000.0,0.0,0.0,0.0,111164.7724269176,Формат 41119,66,5 652,19.08.2020,28.08.2020,6,4,5,0,0,3,0,0,6,0,0,Нет,0,0,7,23,23,13,2.7,0.0,73,0,0,73,13773,155.3,39.0,144.0,17,9,19,43.194519,131.496553,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,5742,5 743,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,41119,Комфорт,Сдан,Апрель 2022,,,,,,,,,,0.0,Формат 41119,66,5 652,19.08.2020,28.08.2020,6,4,5,0,0,3,0,0,6,0,0,Нет,0,0,7,23,23,13,2.7,0.0,73,0,0,73,13773,155.3,39.0,144.0,17,9,19,43.194519,131.496553,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568,5743,5 744,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,41119,Комфорт,Сдан,Май 2022,,,,,,,,,,0.0,Формат 41119,66,5 652,19.08.2020,28.08.2020,6,4,5,0,0,3,0,0,6,0,0,Нет,0,0,7,23,23,13,2.7,0.0,73,0,0,73,13773,155.3,39.0,144.0,17,9,19,43.194519,131.496553,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1569,5744,5 745,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,41119,Комфорт,Сдан,Июнь 2022,,,,,,,,,,0.0,Формат 41119,66,5 652,19.08.2020,28.08.2020,6,4,5,0,0,3,0,0,6,0,0,Нет,0,0,7,23,23,13,2.7,0.0,73,0,0,73,13773,155.3,39.0,144.0,17,9,19,43.194519,131.496553,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,5745,5 746,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,41119,Комфорт,Сдан,Июль 2022,,,,,,,,,,0.0,Формат 41119,66,5 652,19.08.2020,28.08.2020,6,4,5,0,0,3,0,0,6,0,0,Нет,0,0,7,23,23,13,2.7,0.0,73,0,0,73,13773,155.3,39.0,144.0,17,9,19,43.194519,131.496553,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1571,5746,5 747,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,41119,Комфорт,Сдан,Август 2022,,,,,,,,,,0.0,Формат 41119,66,5 652,19.08.2020,28.08.2020,6,4,5,0,0,3,0,0,6,0,0,Нет,0,0,7,23,23,13,2.7,0.0,73,0,0,73,13773,155.3,39.0,144.0,17,9,19,43.194519,131.496553,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,5747,5 748,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,41550,Комфорт,Сдан,Июнь 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Формат 41550,68,5 831,15.12.2020,25.12.2020,6,4,5,0,0,3,0,0,6,0,0,Нет,0,0,10,19,21,18,2.7,0.0,83,0,0,83,13773,165.8,39.0,105.0,17,9,19,43.194519,131.496553,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,5748,5 749,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,41550,Комфорт,Сдан,Июль 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Формат 41550,68,5 831,15.12.2020,25.12.2020,6,4,5,0,0,3,0,0,6,0,0,Нет,0,0,10,19,21,18,2.7,0.0,83,0,0,83,13773,165.8,39.0,105.0,17,9,19,43.194519,131.496553,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574,5749,5 750,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,41550,Комфорт,Сдан,Август 2021,4.0,274.34,29106980.0,0.0,0.0,0.0,0.0,0.0,0.0,106098.19931471898,Формат 41550,68,5 831,15.12.2020,25.12.2020,6,4,5,0,0,3,0,0,6,0,0,Нет,0,0,10,19,21,18,2.7,0.0,83,0,0,83,13773,165.8,39.0,105.0,17,9,19,43.194519,131.496553,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575,5750,5 751,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,41550,Комфорт,Сдан,Сентябрь 2021,15.0,1054.34,112491120.0,1.0,3.35,318250.0,0.0,0.0,0.0,106693.40061080866,Формат 41550,68,5 831,15.12.2020,25.12.2020,6,4,5,0,0,3,0,0,6,0,0,Нет,0,0,10,19,21,18,2.7,0.0,83,0,0,83,13773,165.8,39.0,105.0,17,9,19,43.194519,131.496553,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576,5751,5 752,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,41550,Комфорт,Сдан,Октябрь 2021,11.0,832.34,82684220.0,1.0,2.99,299000.0,0.0,0.0,0.0,99339.47665617416,Формат 41550,68,5 831,15.12.2020,25.12.2020,6,4,5,0,0,3,0,0,6,0,0,Нет,0,0,10,19,21,18,2.7,0.0,83,0,0,83,13773,165.8,39.0,105.0,17,9,19,43.194519,131.496553,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1577,5752,5 753,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,41550,Комфорт,Сдан,Ноябрь 2021,7.0,607.72,58792730.0,2.0,6.5,608900.0,0.0,0.0,0.0,96743.12183242282,Формат 41550,68,5 831,15.12.2020,25.12.2020,6,4,5,0,0,3,0,0,6,0,0,Нет,0,0,10,19,21,18,2.7,0.0,83,0,0,83,13773,165.8,39.0,105.0,17,9,19,43.194519,131.496553,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1578,5753,5 754,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,41550,Комфорт,Сдан,Декабрь 2021,4.0,146.8,28027850.0,3.0,7.59,759000.0,0.0,0.0,0.0,190925.40871934604,Формат 41550,68,5 831,15.12.2020,25.12.2020,6,4,5,0,0,3,0,0,6,0,0,Нет,0,0,10,19,21,18,2.7,0.0,83,0,0,83,13773,165.8,39.0,105.0,17,9,19,43.194519,131.496553,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1579,5754,5 755,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,41550,Комфорт,Сдан,Январь 2022,4.0,373.9,35628900.0,3.0,7.83,783000.0,0.0,0.0,0.0,95289.91709013106,Формат 41550,68,5 831,15.12.2020,25.12.2020,6,4,5,0,0,3,0,0,6,0,0,Нет,0,0,10,19,21,18,2.7,0.0,83,0,0,83,13773,165.8,39.0,105.0,17,9,19,43.194519,131.496553,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580,5755,5 756,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,41550,Комфорт,Сдан,Февраль 2022,7.0,896.05,68169100.0,3.0,7.53,753000.0,0.0,0.0,0.0,76077.33943418336,Формат 41550,68,5 831,15.12.2020,25.12.2020,6,4,5,0,0,3,0,0,6,0,0,Нет,0,0,10,19,21,18,2.7,0.0,83,0,0,83,13773,165.8,39.0,105.0,17,9,19,43.194519,131.496553,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581,5756,5 757,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,41550,Комфорт,Сдан,Март 2022,2.0,203.02,19794520.0,4.0,17.33,1357000.0,0.0,0.0,0.0,97500.34479361639,Формат 41550,68,5 831,15.12.2020,25.12.2020,6,4,5,0,0,3,0,0,6,0,0,Нет,0,0,10,19,21,18,2.7,0.0,83,0,0,83,13773,165.8,39.0,105.0,17,9,19,43.194519,131.496553,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582,5757,5 758,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,41550,Комфорт,Сдан,Апрель 2022,3.0,262.84,24173700.0,1.0,2.8,280000.0,0.0,0.0,0.0,91971.16116268453,Формат 41550,68,5 831,15.12.2020,25.12.2020,6,4,5,0,0,3,0,0,6,0,0,Нет,0,0,10,19,21,18,2.7,0.0,83,0,0,83,13773,165.8,39.0,105.0,17,9,19,43.194519,131.496553,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,5758,5 759,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,41550,Комфорт,Сдан,Май 2022,2.0,197.58,20244050.0,1.0,2.46,246000.0,0.0,0.0,0.0,102460.01619597124,Формат 41550,68,5 831,15.12.2020,25.12.2020,6,4,5,0,0,3,0,0,6,0,0,Нет,0,0,10,19,21,18,2.7,0.0,83,0,0,83,13773,165.8,39.0,105.0,17,9,19,43.194519,131.496553,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584,5759,5 760,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,41550,Комфорт,Сдан,Июнь 2022,,,,,,,,,,0.0,Формат 41550,68,5 831,15.12.2020,25.12.2020,6,4,5,0,0,3,0,0,6,0,0,Нет,0,0,10,19,21,18,2.7,0.0,83,0,0,83,13773,165.8,39.0,105.0,17,9,19,43.194519,131.496553,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1585,5760,5 761,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,41550,Комфорт,Сдан,Июль 2022,,,,,,,,,,0.0,Формат 41550,68,5 831,15.12.2020,25.12.2020,6,4,5,0,0,3,0,0,6,0,0,Нет,0,0,10,19,21,18,2.7,0.0,83,0,0,83,13773,165.8,39.0,105.0,17,9,19,43.194519,131.496553,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1586,5761,5 762,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,41550,Комфорт,Сдан,Август 2022,,,,,,,,,,0.0,Формат 41550,68,5 831,15.12.2020,25.12.2020,6,4,5,0,0,3,0,0,6,0,0,Нет,0,0,10,19,21,18,2.7,0.0,83,0,0,83,13773,165.8,39.0,105.0,17,9,19,43.194519,131.496553,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,5762,5 763,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,43702,Комфорт,Строится,Октябрь 2021,,,,,,,,,,0.0,Формат 43702,92,5 767,22.06.2021,05.07.2021,5,5,5,0,0,3,0,0,6,0,0,Нет,10,16,11,26,29,0,2.7,0.0,92,0,0,92,13773,139.6,155.59,144.0,17,9,19,43.3288838,132.0041961,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,,,,,,,
1588,5763,5 764,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,43702,Комфорт,Строится,Ноябрь 2021,,,,,,,,,,0.0,Формат 43702,92,5 767,22.06.2021,05.07.2021,5,5,5,0,0,3,0,0,6,0,0,Нет,10,16,11,26,29,0,2.7,0.0,92,0,0,92,13773,139.6,155.59,144.0,17,9,19,43.3288838,132.0041961,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,,,,,,,
1589,5764,5 765,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,43702,Комфорт,Строится,Декабрь 2021,28.0,1663.86,196235700.0,0.0,0.0,0.0,0.0,0.0,0.0,117940.03101222459,Формат 43702,92,5 767,22.06.2021,05.07.2021,5,5,5,0,0,3,0,0,6,0,0,Нет,10,16,11,26,29,0,2.7,0.0,92,0,0,92,13773,139.6,155.59,144.0,17,9,19,43.3288838,132.0041961,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,,,,,,,
1590,5765,5 766,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,43702,Комфорт,Строится,Январь 2022,12.0,626.52,74431970.0,2.0,7.41,577980.0,0.0,0.0,0.0,118802.22498882718,Формат 43702,92,5 767,22.06.2021,05.07.2021,5,5,5,0,0,3,0,0,6,0,0,Нет,10,16,11,26,29,0,2.7,0.0,92,0,0,92,13773,139.6,155.59,144.0,17,9,19,43.3288838,132.0041961,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,,,,,,,
1591,5766,5 767,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,43702,Комфорт,Строится,Февраль 2022,15.0,912.54,108616240.0,3.0,11.94,889230.0,0.0,0.0,0.0,119026.27830012931,Формат 43702,92,5 767,22.06.2021,05.07.2021,5,5,5,0,0,3,0,0,6,0,0,Нет,10,16,11,26,29,0,2.7,0.0,92,0,0,92,13773,139.6,155.59,144.0,17,9,19,43.3288838,132.0041961,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,,,,,,,
1592,5767,5 768,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,43702,Комфорт,Строится,Март 2022,19.0,1307.12,152620380.0,6.0,21.87,1574760.0,0.0,0.0,0.0,116760.80237468635,Формат 43702,92,5 767,22.06.2021,05.07.2021,5,5,5,0,0,3,0,0,6,0,0,Нет,10,16,11,26,29,0,2.7,0.0,92,0,0,92,13773,139.6,155.59,144.0,17,9,19,43.3288838,132.0041961,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,,,,,,,
1593,5768,5 769,Приморский край,Вольно-Надеждинское,СЗ ДНС ДОМ,10479,Формат,43702,Комфорт,Строится,Апрель 2022,2.0,174.55,18354530.0,0.0,0.0,0.0,0.0,0.0,0.0,105153.4230879404,Формат 43702,92,5 767,22.06.2021,05.07.2021,5,5,5,0,0,3,0,0,6,0,0,Нет,10,16,11,26,29,0,2.7,0.0,92,0,0,92,13773,139.6,155.59,144.0,17,9,19,43.3288838,132.0041961,Дальний пригород,10,5.0,60,0,0,Нет,Нет,Нет,Нет,Нет,Нет,Да,Да,Нет,Нет,Нет,Нет,Нет,Нет,Нет,1,Нет,Нет,35,Нет,29.0,Нет,27.0,Да,22,Нет,29.0,Нет,33,Нет,28.0,Нет,45,22,9,Другой,Другой,Монолит,Панель,Нет,Да,Да,Нет,Да,Да,Нет,Да,Нет,0.0,26.12.2021,,,,,,,
